,price,resid_z,p_value,flag_conformal,flag_isoforest,flag_lof,votes,severity,flag
2016-09-01,119.51809692382812,,,0,0,0,0,0,0
2016-09-02,120.6773910522461,,,0,0,0,0,0,0
2016-09-06,122.36113739013672,,,0,0,0,0,0,0
2016-09-07,122.03911590576172,,,0,0,0,0,0,0
2016-09-08,122.27830505371094,,,0,0,0,0,0,0
2016-09-09,118.25758361816406,,,0,0,0,0,0,0
2016-09-12,119.72050476074219,,,0,0,0,0,0,0
2016-09-13,118.46919250488281,,,0,0,0,0,0,0
2016-09-14,117.46631622314453,,,0,0,0,0,0,0
2016-09-15,117.55831909179688,,,0,0,0,0,0,0
2016-09-16,116.5738525390625,,,0,0,0,0,0,0
2016-09-19,117.29151153564453,,,0,0,0,0,0,0
2016-09-20,117.57671356201172,,,0,0,0,0,0,0
2016-09-21,120.1253433227539,,,0,0,0,0,0,0
2016-09-22,121.33065795898438,,,0,0,0,0,0,0
2016-09-23,121.24784851074219,,,0,0,0,0,0,0
2016-09-26,120.13453674316406,,,0,0,0,0,0,0
2016-09-27,120.82460021972656,,,0,0,0,0,0,0
2016-09-28,121.66187286376953,,,0,0,0,0,0,0
2016-09-29,120.55777740478516,,,0,0,0,0,0,0
2016-09-30,121.21105194091797,,,0,0,0,0,0,0
2016-10-03,121.79989624023438,,,0,0,0,0,0,0
2016-10-04,121.68028259277344,,,0,0,0,0,0,0
2016-10-05,123.8976821899414,,,0,0,0,0,0,0
2016-10-06,123.67684936523438,,,0,0,0,0,0,0
2016-10-07,123.15241241455078,,,0,0,0,0,0,0
2016-10-10,124.98334503173828,,,0,0,0,0,0,0
2016-10-11,123.05118560791016,,,0,0,0,0,0,0
2016-10-12,122.5175552368164,,,0,0,0,0,0,0
2016-10-13,122.71995544433594,,,0,0,0,0,0,0
2016-10-14,122.83039093017578,,,0,0,0,0,0,0
2016-10-17,123.29044342041016,,,0,0,0,0,0,0
2016-10-18,124.30248260498047,,,0,0,0,0,0,0
2016-10-19,125.29617309570312,,,0,0,0,0,0,0
2016-10-20,124.98334503173828,,,0,0,0,0,0,0
2016-10-21,124.7901382446289,,,0,0,0,0,0,0
2016-10-24,126.46469116210938,,,0,0,0,0,0,0
2016-10-25,127.90922546386719,,,0,0,0,0,0,0
2016-10-26,133.90811157226562,,,0,0,0,0,0,0
2016-10-27,131.85635375976562,,,0,0,0,0,0,0
2016-10-28,131.5802764892578,,,0,0,0,0,0,0
2016-10-31,131.04666137695312,,,0,0,0,0,0,0
2016-11-01,131.0282745361328,,,0,0,0,0,0,0
2016-11-02,129.50094604492188,,,0,0,0,0,0,0
2016-11-03,128.82928466796875,,,0,0,0,0,0,0
2016-11-04,128.38763427734375,,,0,0,0,0,0,0
2016-11-07,131.59872436523438,,,0,0,0,0,0,0
2016-11-08,131.8397674560547,,,0,0,0,0,0,0
2016-11-09,134.5192108154297,,,0,0,0,0,0,0
2016-11-10,136.9297637939453,,,0,0,0,0,0,0
2016-11-11,137.69932556152344,,,0,0,0,0,0,0
2016-11-14,139.06222534179688,,,0,0,0,0,0,0
2016-11-15,137.31918334960938,,,0,0,0,0,0,0
2016-11-16,135.77085876464844,,,0,0,0,0,0,0
2016-11-17,134.74172973632812,,,0,0,0,0,0,0
2016-11-18,135.68739318847656,,,0,0,0,0,0,0
2016-11-21,136.30860900878906,,,0,0,0,0,0,0
2016-11-22,138.62646484375,,,0,0,0,0,0,0
2016-11-23,138.83042907714844,,,0,0,0,0,0,0
2016-11-25,139.10855102539062,,,0,0,0,0,0,0
2016-11-28,138.8582305908203,,,0,0,0,0,0,0
2016-11-29,140.59201049804688,,,0,0,0,0,0,0
2016-11-30,139.5906982421875,,,0,0,0,0,0,0
2016-12-01,141.287353515625,,,0,0,0,0,0,0
2016-12-02,141.1575469970703,,,0,0,0,0,0,0
2016-12-05,141.0740966796875,,,0,0,0,0,0,0
2016-12-06,141.14830017089844,,,0,0,0,0,0,0
2016-12-07,142.9098358154297,,,0,0,0,0,0,0
2016-12-08,144.0687713623047,,,0,0,0,0,0,0
2016-12-09,145.0886688232422,,,0,0,0,0,0,0
2016-12-12,145.7098388671875,,,0,0,0,0,0,0
2016-12-13,145.2462615966797,,,0,0,0,0,0,0
2016-12-14,143.21580505371094,,,0,0,0,0,0,0
2016-12-15,142.56678771972656,,,0,0,0,0,0,0
2016-12-16,143.24359130859375,0.31001630062748914,,0,0,0,0,0,0
2016-12-19,144.8012237548828,0.4272311230453375,,0,0,0,0,0,0
2016-12-20,144.9959259033203,-0.8356309254546056,,0,0,0,0,0,0
2016-12-21,146.0065155029297,1.396136208813304,,0,0,0,0,0,0
2016-12-22,145.98797607421875,-0.012750677552768052,,0,0,0,0,0,0
2016-12-23,146.31248474121094,-0.10231720004921065,,0,0,0,0,0,0
2016-12-27,146.0065155029297,-0.6820923644293543,,0,0,0,0,0,0
2016-12-28,144.72705078125,-0.15915740999667377,,0,0,0,0,0,0
2016-12-29,144.34693908691406,-0.7531998842926795,,0,0,0,0,0,0
2016-12-30,144.33763122558594,0.351752329226063,,0,0,0,0,0,0
2017-01-03,145.53369140625,-0.4496682190640378,,0,0,0,0,0,0
2017-01-04,147.06344604492188,0.7049051958862192,,0,0,0,0,0,0
2017-01-05,147.14691162109375,-0.3552719366422861,,0,0,0,0,0,0
2017-01-06,147.50851440429688,-0.33785418041948684,,0,0,0,0,0,0
2017-01-09,146.78533935546875,-0.20671423110884396,,0,0,0,0,0,0
2017-01-10,147.48069763183594,0.7593622746684111,,0,0,0,0,0,0
2017-01-11,147.78662109375,0.1409897529160815,,0,0,0,0,0,0
2017-01-12,146.7574920654297,-0.6409338184047075,,0,0,0,0,0,0
2017-01-13,147.2581787109375,-0.2319867249345451,,0,0,0,0,0,0
2017-01-17,146.18267822265625,-0.6624594500524682,,0,0,0,0,0,0
2017-01-18,146.78533935546875,0.285684309876836,,0,0,0,0,0,0
2017-01-19,147.415771484375,-0.026447825530771938,,0,0,0,0,0,0
2017-01-20,147.9071502685547,-3.621589474025335e-05,,0,0,0,0,0,0
2017-01-23,146.34030151367188,-1.23383775537904,,0,0,0,0,0,0
2017-01-24,148.8528594970703,1.1707290339684424,,0,0,0,0,0,0
2017-01-25,155.16668701171875,5.57874983016572,,0,0,0,0,0,0
2017-01-26,156.7984619140625,1.6239431635679507,,0,0,0,0,0,0
2017-01-27,155.4818878173828,-0.6977134138307916,,0,0,0,0,0,0
2017-01-30,153.5071258544922,-1.0158709821189367,,0,0,0,0,0,0
2017-01-31,151.51376342773438,-1.6572463330045608,,0,0,0,0,0,0
2017-02-01,152.02369689941406,0.3276618066988166,,0,0,0,0,0,0
2017-02-02,150.43824768066406,-1.607154456327534,,0,0,0,0,0,0
2017-02-03,150.5680389404297,-1.0578639811851407,,0,0,0,0,0,0
2017-02-06,152.032958984375,1.042408165635697,,0,0,0,0,0,0
2017-02-07,154.36935424804688,1.7260987627049649,,0,0,0,0,0,0
2017-02-08,153.18174743652344,-1.0461764305158476,,0,0,0,0,0,0
2017-02-09,153.62123107910156,-0.657544005318977,,0,0,0,0,0,0
2017-02-10,155.44473266601562,0.6062389046324984,,0,0,0,0,0,0
2017-02-13,157.1279296875,0.034877171732479735,,0,0,0,0,0,0
2017-02-14,157.5674591064453,-0.2768761651189221,,0,0,0,0,0,0
2017-02-15,158.31553649902344,-0.21732099360600632,,0,0,0,0,0,0
2017-02-16,159.72756958007812,0.8450742492113232,,0,0,0,0,0,0
2017-02-17,161.5043182373047,1.1123418481213807,,0,0,0,0,0,0
2017-02-21,164.1693878173828,1.1832535965071607,,0,0,0,0,0,0
2017-02-22,163.9823760986328,0.10423327644353697,,0,0,0,0,0,0
2017-02-23,165.38504028320312,1.0179919820564869,,0,0,0,0,0,0
2017-02-24,165.9274139404297,-0.13581356869351227,,0,0,0,0,0,0
2017-02-27,167.7882843017578,0.9085785171295795,,0,0,0,0,0,0
2017-02-28,168.53639221191406,0.934995674874452,,0,0,0,0,0,0
2017-03-01,171.9776153564453,0.48381628791167014,,0,0,0,0,0,0
2017-03-02,171.1173095703125,0.12041467571188183,,0,0,0,0,0,0
2017-03-03,170.35986328125,-0.7431836332359334,,0,0,0,0,0,0
2017-03-06,169.1909637451172,-0.5488073078872072,,0,0,0,0,0,0
2017-03-07,170.21023559570312,0.6446674272214062,,0,0,0,0,0,0
2017-03-08,169.9484405517578,-0.0522322647035648,,0,0,0,0,0,0
2017-03-09,168.8543701171875,-1.2068635569657193,,0,0,0,0,0,0
2017-03-10,167.10565185546875,-1.9213962120954904,,0,0,0,0,0,0
2017-03-13,167.43295288085938,-0.04171951095195066,,0,0,0,0,0,0
2017-03-14,167.13368225097656,0.2611421329786199,,0,0,0,0,0,0
2017-03-15,167.11500549316406,-1.428236359144795,,0,0,0,0,0,0
2017-03-16,166.62875366210938,0.10262718875792261,,0,0,0,0,0,0
2017-03-17,168.41482543945312,0.7131869522628763,,0,0,0,0,0,0
2017-03-20,167.75086975097656,-0.5635107196892792,,0,0,0,0,0,0
2017-03-21,164.54347229003906,-0.6657467028384811,,0,0,0,0,0,0
2017-03-22,165.49725341796875,0.28635068536629554,,0,0,0,0,0,0
2017-03-23,165.7590789794922,0.13868057406170167,,0,0,0,0,0,0
2017-03-24,164.4125213623047,-1.0953500148771282,,0,0,0,0,0,0
2017-03-27,164.6743621826172,0.47067905379518976,,0,0,0,0,0,0
2017-03-28,165.85260009765625,-0.3726271913507683,,0,0,0,0,0,0
2017-03-29,166.1051025390625,0.17348387556001965,,0,0,0,0,0,0
2017-03-30,166.43238830566406,-0.6072161293582024,,0,0,0,0,0,0
2017-03-31,165.38504028320312,-0.5592147058997102,,0,0,0,0,0,0
2017-04-03,165.1886749267578,-0.11767141742974714,,0,0,0,0,0,0
2017-04-04,167.10565185546875,1.021255413998897,,0,0,0,0,0,0
2017-04-05,165.5907440185547,-0.5948209620649304,,0,0,0,0,0,0
2017-04-06,165.86192321777344,-0.2060967109098831,,0,0,0,0,0,0
2017-04-07,167.24591064453125,0.6802835750930964,,0,0,0,0,0,0
2017-04-10,166.03961181640625,-1.063043677070133,,0,0,0,0,0,0
2017-04-11,166.98410034179688,0.3864490646545807,,0,0,0,0,0,0
2017-04-12,164.62759399414062,-1.088200887446079,,0,0,0,0,0,0
2017-04-13,164.22549438476562,0.2773440777644279,,0,0,0,0,0,0
2017-04-17,167.40489196777344,1.083309789127979,,0,0,0,0,0,0
2017-04-18,166.31082153320312,-0.743940444872791,,0,0,0,0,0,0
2017-04-19,166.8251190185547,0.276258138533598,,0,0,0,0,0,0
2017-04-20,167.66671752929688,-0.8694398413141865,,0,0,0,0,0,0
2017-04-21,168.67666625976562,0.6189965802575725,,0,0,0,0,0,0
2017-04-24,170.24766540527344,-0.7353213783406921,,0,0,0,0,0,0
2017-04-25,171.6035919189453,0.652960781821428,,0,0,0,0,0,0
2017-04-26,169.92037963867188,-1.3538413792363417,,0,0,0,0,0,0
2017-04-27,171.3323974609375,0.678957285820017,,0,0,0,0,0,0
2017-04-28,172.83792114257812,1.6839037461584865,,0,0,0,0,0,0
2017-05-01,170.55625915527344,-1.984774342154963,,0,0,0,0,0,0
2017-05-02,171.5381317138672,0.3061093870888263,,0,0,0,0,0,0
2017-05-03,171.4913330078125,-0.10800150386880676,,0,0,0,0,0,0
2017-05-04,171.192138671875,-0.7043044595771151,,0,0,0,0,0,0
2017-05-05,173.00625610351562,0.2380047955382729,,0,0,0,0,0,0
2017-05-08,173.9507293701172,0.7692487287611538,,0,0,0,0,0,0
2017-05-09,174.78297424316406,0.47994977796861016,,0,0,0,0,0,0
2017-05-10,172.6063232421875,-1.5377673438229351,,0,0,0,0,0,0
2017-05-11,173.3224334716797,0.5029185016381148,,0,0,0,0,0,0
2017-05-12,172.6722869873047,-0.24544574884166667,,0,0,0,0,0,0
2017-05-15,171.86195373535156,-1.3368960042152809,,0,0,0,0,0,0
2017-05-16,172.15403747558594,0.3783414375154139,,0,0,0,0,0,0
2017-05-17,168.46031188964844,-0.716138755888121,,0,0,0,0,0,0
2017-05-18,167.15997314453125,-1.666946860934524,,0,0,0,0,0,0
2017-05-19,170.32601928710938,0.6712807191872165,,0,0,0,0,0,0
2017-05-22,173.0680694580078,1.2374161670865587,,0,0,0,0,0,0
2017-05-23,172.8984375,-0.7114081152966686,,0,0,0,0,0,0
2017-05-24,174.55685424804688,0.7892629348453003,,0,0,0,0,0,0
2017-05-25,176.27178955078125,0.2046532051915845,,0,0,0,0,0,0
2017-05-26,175.81948852539062,-0.5813177596732358,,0,0,0,0,0,0
2017-05-30,176.09274291992188,0.5346080059390367,,0,0,0,0,0,0
2017-05-31,176.79945373535156,0.1493389759225755,,0,0,0,0,0,0
2017-06-01,176.50733947753906,-1.3633039495250483,,0,0,0,0,0,0
2017-06-02,179.24935913085938,1.3690320379420269,,0,0,0,0,0,0
2017-06-05,178.0432586669922,-0.22225213593717447,,0,0,0,0,0,0
2017-06-06,175.97024536132812,-0.8379388701630464,,0,0,0,0,0,0
2017-06-07,177.2423095703125,0.9044436310112108,,0,0,0,0,0,0
2017-06-08,178.96670532226562,1.056221045210116,,0,0,0,0,0,0
2017-06-09,179.0609130859375,-0.3763752586847476,,0,0,0,0,0,0
2017-06-12,179.03265380859375,0.08811678147082697,,0,0,0,0,0,0
2017-06-13,180.05972290039062,-0.20282770775684367,,0,0,0,0,0,0
2017-06-14,181.27528381347656,0.34541016606554636,,0,0,0,0,0,0
2017-06-15,184.16807556152344,1.9866004137771176,,0,0,0,0,0,0
2017-06-16,185.10092163085938,0.4707844773633617,,0,0,0,0,0,0
2017-06-19,187.58853149414062,0.11204454246991787,,0,0,0,0,0,0
2017-06-20,186.8817901611328,0.28409612474967594,,0,0,0,0,0,0
2017-06-21,187.67333984375,0.42217009183129756,,0,0,0,0,0,0
2017-06-22,187.92774963378906,0.7495836328019734,,0,0,0,0,0,0
2017-06-23,190.5566864013672,1.558342232618287,,0,0,0,0,0,0
2017-06-26,188.4365997314453,-1.4731812775544488,,0,0,0,0,0,0
2017-06-27,187.40951538085938,0.35773003668493797,,0,0,0,0,0,0
2017-06-28,188.0973663330078,-1.0090283514684881,,0,0,0,0,0,0
2017-06-29,186.0620574951172,0.02874984231669156,,0,0,0,0,0,0
2017-06-30,186.33531188964844,-0.4162125786802792,,0,0,0,0,0,0
2017-07-03,187.12681579589844,-0.032931057433578124,,0,0,0,0,0,0
2017-07-05,190.16094970703125,1.0061580441296019,,0,0,0,0,0,0
2017-07-06,189.85000610351562,0.8249749833245617,,0,0,0,0,0,0
2017-07-07,190.68861389160156,-0.6054839625721405,,0,0,0,0,0,0
2017-07-10,192.18685913085938,0.6986101165400204,,0,0,0,0,0,0
2017-07-11,194.363525390625,1.0920160790079412,,0,0,0,0,0,0
2017-07-12,194.523681640625,-0.7616852054853429,,0,0,0,0,0,0
2017-07-13,194.32582092285156,-0.5653526762221306,,0,0,0,0,0,0
2017-07-14,196.4741973876953,0.7191883049169923,,0,0,0,0,0,0
2017-07-17,196.93592834472656,0.16644437562228204,,0,0,0,0,0,0
2017-07-18,196.21978759765625,-0.372019731274314,,0,0,0,0,0,0
2017-07-19,198.70741271972656,0.810785775132156,,0,0,0,0,0,0
2017-07-20,198.1420440673828,-0.13906508227480296,,0,0,0,0,0,0
2017-07-21,199.89468383789062,1.288430889634652,,0,0,0,0,0,0
2017-07-24,199.93235778808594,-0.11750324318749623,,0,0,0,0,0,0
2017-07-25,200.19619750976562,-0.05165883361091296,,0,0,0,0,0,0
2017-07-26,219.97459411621094,12.7681014424682,,0,0,0,0,0,0
2017-07-27,227.0887908935547,3.8167517259199832,,0,0,0,0,0,0
2017-07-28,227.34323120117188,-0.4890367123506371,,0,0,0,0,0,0
2017-07-31,228.4645233154297,0.5320238159192575,,0,0,0,0,0,0
2017-08-01,225.6188201904297,-1.8268595607017537,,0,0,0,0,0,0
2017-08-02,224.21484375,-1.3075818432610091,,0,0,0,0,0,0
2017-08-03,224.4975128173828,-0.3026794071113696,,0,0,0,0,0,0
2017-08-04,223.98870849609375,-0.730172814837896,,0,0,0,0,0,0
2017-08-07,226.3632354736328,1.1640048727116323,,0,0,0,0,0,0
2017-08-08,225.67538452148438,-0.18220710314802185,,0,0,0,0,0,0
2017-08-09,222.10179138183594,-2.202282995870587,,0,0,0,0,0,0
2017-08-10,220.74630737304688,0.549299309008489,,0,0,0,0,0,0
2017-08-11,222.64210510253906,0.5549316396408309,,0,0,0,0,0,0
2017-08-14,224.7938232421875,-0.2724481017517482,,0,0,0,0,0,0
2017-08-15,226.7085723876953,0.9642309298402276,,0,0,0,0,0,0
2017-08-16,225.21087646484375,-0.9133704320712894,,0,0,0,0,0,0
2017-08-17,223.3151092529297,0.7940927205977344,,0,0,0,0,0,0
2017-08-18,223.48570251464844,0.295847721495342,,0,0,0,0,0,0
2017-08-21,223.40040588378906,-0.24541608335225737,,0,0,0,0,0,0
2017-08-22,227.2583465576172,0.6735226945566533,,0,0,0,0,0,0
2017-08-23,225.68482971191406,-0.3160308979094327,,0,0,0,0,0,0
2017-08-24,226.3009796142578,0.5001878175820743,,0,0,0,0,0,0
2017-08-25,223.59947204589844,-1.7483854253975817,,0,0,0,0,0,0
2017-08-28,224.82228088378906,0.42087489587873755,,0,0,0,0,0,0
2017-08-29,227.9597930908203,0.6173018991436701,,0,0,0,0,0,0
2017-08-30,227.93138122558594,-0.5685346716886494,,0,0,0,0,0,0
2017-08-31,227.1730499267578,-1.1671472100762588,,0,0,0,0,0,0
2017-09-01,227.80813598632812,0.5702664585087991,,0,0,0,0,0,0
2017-09-05,224.65162658691406,-1.0270165060414338,,0,0,0,0,0,0
2017-09-06,222.3956298828125,-1.3258733613342037,,0,0,0,0,0,0
2017-09-07,223.99758911132812,0.446178148310283,,0,0,0,0,0,0
2017-09-08,226.33889770507812,1.0907369390043258,,0,0,0,0,0,0
2017-09-11,228.0546112060547,-0.2792966918615496,,0,0,0,0,0,0
2017-09-12,228.0451202392578,-0.3258656327266328,,0,0,0,0,0,0
2017-09-13,229.3247833251953,0.510195876872607,,0,0,0,0,0,0
2017-09-14,232.45281982421875,0.9673413713251892,,0,0,0,0,0,0
2017-09-15,236.02639770507812,1.1231473660001232,,0,0,0,0,0,0
2017-09-18,239.89385986328125,0.17100648111617178,,0,0,0,0,0,0
2017-09-19,239.30613708496094,-0.9539461563705983,,0,0,0,0,0,0
2017-09-20,242.1498260498047,0.7224630749452016,,0,0,0,0,0,0
2017-09-21,242.69961547851562,-0.006600723028491848,,0,0,0,0,0,0
2017-09-22,243.08824157714844,-0.27122269262893084,,0,0,0,0,0,0
2017-09-25,241.06919860839844,-0.8506327637675375,,0,0,0,0,0,0
2017-09-26,240.48153686523438,-0.6989106235369856,,0,0,0,0,0,0
2017-09-27,241.97918701171875,-0.18594068232453098,,0,0,0,0,0,0
2017-09-28,241.02182006835938,-0.35867407158521375,,0,0,0,0,0,0
2017-09-29,240.96493530273438,-0.6289462440812471,,0,0,0,0,0,0
2017-10-02,242.65220642089844,-0.13768242060203864,,0,0,0,0,0,0
2017-10-03,242.1498260498047,-0.7975041600174104,,0,0,0,0,0,0
2017-10-04,242.43417358398438,-0.16689430566422464,,0,0,0,0,0,0
2017-10-05,245.40109252929688,0.5831451902974459,,0,0,0,0,0,0
2017-10-06,245.10726928710938,-0.2698708750970104,,0,0,0,0,0,0
2017-10-09,244.9271697998047,-0.26215450829594733,,0,0,0,0,0,0
2017-10-10,247.33480834960938,0.7702303729543051,,0,0,0,0,0,0
2017-10-11,247.81825256347656,0.1022601789527005,,0,0,0,0,0,0
2017-10-12,248.26376342773438,-0.3604564744972975,,0,0,0,0,0,0
2017-10-13,247.1547088623047,-0.4186846581536628,,0,0,0,0,0,0
2017-10-16,246.21630859375,-0.5763839234536909,,0,0,0,0,0,0
2017-10-17,245.14515686035156,-0.5578758030072254,,0,0,0,0,0,0
2017-10-18,246.4912109375,0.4975743378912501,,0,0,0,0,0,0
2017-10-19,245.54327392578125,-0.7395004658319752,,0,0,0,0,0,0
2017-10-20,250.95582580566406,1.2342198130367648,,0,0,0,0,0,0
2017-10-23,248.6523895263672,-0.8944756851471479,,0,0,0,0,0,0
2017-10-24,252.14065551757812,1.6907598596579512,,0,0,0,0,0,0
2017-10-25,244.95562744140625,-2.7259702254989064,,0,0,0,0,0,0
2017-10-26,245.7613067626953,0.5095242091279634,,0,0,0,0,0,0
2017-10-27,243.0977020263672,-1.824528779910529,,0,0,0,0,0,0
2017-10-30,245.74234008789062,1.4196271948187125,,0,0,0,0,0,0
2017-10-31,244.53855895996094,-0.7036108156829483,,0,0,0,0,0,0
2017-11-01,245.0314178466797,0.19949351698729592,,0,0,0,0,0,0
2017-11-02,248.9462432861328,0.9353544177751495,,0,0,0,0,0,0
2017-11-03,248.1121368408203,-0.7655014098778559,,0,0,0,0,0,0
2017-11-06,250.3112030029297,0.6767971562506262,,0,0,0,0,0,0
2017-11-07,252.263916015625,0.4845867968157943,,0,0,0,0,0,0
2017-11-08,251.7330322265625,-0.30432129700513494,,0,0,0,0,0,0
2017-11-09,250.35125732421875,0.16159797602233006,,0,0,0,0,0,0
2017-11-10,248.58819580078125,-0.7790930621691837,,0,0,0,0,0,0
2017-11-13,250.0844268798828,0.7655760357873382,,0,0,0,0,0,0
2017-11-14,249.4554443359375,-0.5863769869619755,,0,0,0,0,0,0
2017-11-15,250.50372314453125,0.6644318934889348,,0,0,0,0,0,0
2017-11-16,251.30419921875,-0.5044014796490316,,0,0,0,0,0,0
2017-11-17,249.9319305419922,-0.15682734841282453,,0,0,0,0,0,0
2017-11-20,252.1905059814453,0.6386654531625122,,0,0,0,0,0,0
2017-11-21,254.4395294189453,-0.007398500806403301,,0,0,0,0,0,0
2017-11-22,252.68606567382812,-0.735375364542836,,0,0,0,0,0,0
2017-11-24,253.38172912597656,-0.14529629459727852,,0,0,0,0,0,0
2017-11-27,253.0958251953125,-0.33205465254139993,,0,0,0,0,0,0
2017-11-28,255.39254760742188,-0.2969804156397113,,0,0,0,0,0,0
2017-11-29,256.6409606933594,0.22371558413423226,,0,0,0,0,0,0
2017-11-30,263.7884216308594,2.0393256241937454,,0,0,0,0,0,0
2017-12-01,258.6231994628906,-1.4315390871325389,,0,0,0,0,0,0
2017-12-04,264.9034118652344,2.2908291637272904,,0,0,0,0,0,0
2017-12-05,262.5876770019531,-0.6013649813315511,,0,0,0,0,0,0
2017-12-06,265.1893005371094,0.5791672250735261,,0,0,0,0,0,0
2017-12-07,268.7154541015625,0.6199326174321544,,0,0,0,0,0,0
2017-12-08,272.46063232421875,0.7036249419774597,,0,0,0,0,0,0
2017-12-11,269.8494567871094,-1.2315152359305361,,0,0,0,0,0,0
2017-12-12,276.310791015625,1.7266774519671872,,0,0,0,0,0,0
2017-12-13,278.1214599609375,0.20310899290017825,,0,0,0,0,0,0
2017-12-14,280.0655212402344,1.053013464676439,0.21912350597609562,0,0,0,0,0,0
2017-12-15,280.1227111816406,-1.2729971940167206,0.14285714285714285,0,0,0,0,0,0
2017-12-18,282.2193603515625,0.14788285851048402,0.8932806324110671,0,0,0,0,0,0
2017-12-19,283.2771911621094,0.6353005117841052,0.4921259842519685,0,0,0,0,0,0
2017-12-20,283.8966064453125,0.36983343828339815,0.6862745098039216,0,0,0,0,0,0
2017-12-21,281.1615295410156,-1.3707118066318513,0.11328125,0,0,0,0,0,0
2017-12-22,281.22821044921875,-0.11655955347129474,0.9299610894941635,0,0,0,0,0,0
2017-12-26,281.4759826660156,-0.08056494049097986,0.9573643410852714,0,0,0,0,0,0
2017-12-27,281.7237854003906,-0.28029785058655127,0.7606177606177607,0,0,0,0,0,0
2017-12-28,282.4194641113281,-0.26082325760128533,0.7961538461538461,0,0,0,0,0,0
2017-12-29,281.047119140625,-0.2389705114031852,0.8045977011494253,0,0,0,0,0,0
2018-01-02,282.8863830566406,-0.06358042079486312,0.9580152671755725,0,0,0,0,0,0
2018-01-03,283.80126953125,-0.7003971169282035,0.4144486692015209,0,0,0,0,0,0
2018-01-04,282.72442626953125,-1.5947832122215981,0.08333333333333333,0,0,0,0,0,0
2018-01-05,294.32232666015625,3.4089538606241963,0.01509433962264151,0,0,0,0,0,0
2018-01-08,295.57073974609375,0.09384755211830326,0.9473684210526315,0,0,0,0,0,0
2018-01-09,303.4615478515625,1.9968052710096926,0.033707865168539325,0,0,0,0,0,0
2018-01-10,305.2055358886719,0.3017403641989665,0.7313432835820896,0,0,0,0,0,0
2018-01-11,312.6960144042969,1.4871189907555322,0.10037174721189591,0,0,0,0,0,0
2018-01-12,320.40570068359375,1.1833322915407751,0.17407407407407408,0,0,0,0,0,0
2018-01-16,319.40509033203125,0.46652863526169613,0.6273062730627307,0,0,0,0,0,0
2018-01-17,334.51007080078125,3.4098677446688272,0.014705882352941176,0,0,0,0,0,0
2018-01-18,324.1700134277344,-2.877470717759886,0.02197802197802198,0,0,0,0,0,0
2018-01-19,321.8542785644531,-1.4684051837371552,0.11313868613138686,0,0,0,0,0,0
2018-01-22,322.111572265625,-0.5483177175381884,0.5781818181818181,0,0,0,0,0,0
2018-01-23,319.81488037109375,-0.9834320089179878,0.26811594202898553,0,0,0,0,0,0
2018-01-24,318.9571838378906,-0.3147117508230613,0.7220216606498195,0,0,0,0,0,0
2018-01-25,326.9813232421875,1.6240492356184215,0.08633093525179857,0,0,0,0,0,0
2018-01-26,327.0862121582031,-2.364850758851704,0.02867383512544803,0,0,0,0,0,0
2018-01-29,324.7990417480469,-0.8003868275041606,0.33214285714285713,0,0,0,0,0,0
2018-01-30,321.835205078125,-0.2785885341053127,0.7686832740213523,0,0,0,0,0,0
2018-01-31,337.71209716796875,3.8320093969917237,0.010638297872340425,0,0,0,0,0,0
2018-02-01,340.16131591796875,0.4316564832010891,0.6431095406360424,0,0,0,0,0,0
2018-02-02,332.5087890625,0.030474249643237833,0.9788732394366197,0,0,0,0,0,0
2018-02-05,313.4203186035156,-1.0978794723811036,0.21052631578947367,0,0,0,0,0,0
2018-02-06,324.8848571777344,0.9808838811968928,0.2762237762237762,0,0,0,0,0,0
2018-02-07,331.755859375,1.2789291805578833,0.16376306620209058,0,0,0,0,0,0
2018-02-08,315.7144470214844,-0.718495722244454,0.4097222222222222,0,0,0,0,0,0
2018-02-09,318.7503356933594,-1.337599543985015,0.14878892733564014,0,0,0,0,0,0
2018-02-12,329.25628662109375,1.2603902644102982,0.1724137931034483,0,0,0,0,0,0
2018-02-13,328.6433410644531,-1.054985516290842,0.24742268041237114,0,0,0,0,0,0
2018-02-14,330.2618713378906,-1.3615131145837567,0.14383561643835616,0,0,0,0,0,0
2018-02-15,341.38067626953125,1.0563645763436667,0.24573378839590443,0,0,0,0,0,0
2018-02-16,340.0207824707031,-0.5086751469693266,0.6054421768707483,0,0,0,0,0,0
2018-02-20,338.4022521972656,0.5631647773295341,0.5694915254237288,0,0,0,0,0,0
2018-02-21,337.4637145996094,-0.18892211235971804,0.8547297297297297,0,0,0,0,0,0
2018-02-22,340.86358642578125,0.409054768583579,0.67003367003367,0,0,0,0,0,0
2018-02-23,341.572265625,-1.3879780747374615,0.13087248322147652,0,0,0,0,0,0
2018-02-26,348.10382080078125,0.3613678424929325,0.6923076923076923,0,0,0,0,0,0
2018-02-27,349.2147216796875,1.379854569437112,0.13333333333333333,0,0,0,0,0,0
2018-02-28,346.8874816894531,0.31251509520530696,0.7342192691029901,0,0,0,0,0,0
2018-03-01,334.8970947265625,-1.0088635318086174,0.2814569536423841,0,0,0,0,0,0
2018-03-02,330.08953857421875,-2.0910142115026313,0.039603960396039604,0,0,0,0,0,0
2018-03-05,337.8276672363281,0.7639920400082046,0.3782894736842105,0,0,0,0,0,0
2018-03-06,334.1596984863281,-1.2546817848210587,0.18032786885245902,0,0,0,0,0,0
